id,metacritic_score,metacritic_url,ign_score,ign_url,pcgamer_score,pcgamer_url,average
1008890,-1,,-1.0,,-1.0,,-1
1008870,-1,,-1.0,,-1.0,,-1
1008850,-1,,-1.0,,-1.0,,-1
1008830,-1,,-1.0,,-1.0,,-1
1008820,-1,,-1.0,,-1.0,,-1
1008800,-1,,-1.0,,-1.0,,-1
1008740,-1,,-1.0,,-1.0,,-1
1008710,-1,,-1.0,,-1.0,,-1
1008700,-1,,-1.0,,-1.0,,-1
1008690,-1,,-1.0,,-1.0,,-1
1008680,-1,,-1.0,,-1.0,,-1
1008650,-1,,-1.0,,-1.0,,-1
1008610,-1,,-1.0,,-1.0,,-1
1008600,-1,,-1.0,,-1.0,,-1
1008590,-1,,-1.0,,-1.0,,-1
1008520,-1,,-1.0,,-1.0,,-1
1008510,-1,,-1.0,,-1.0,,-1
1008460,-1,,-1.0,,-1.0,,-1
1008450,-1,,-1.0,,-1.0,,-1
1009390,-1,,-1.0,,-1.0,,-1
1009370,-1,,-1.0,,-1.0,,-1
1009350,-1,,-1.0,,-1.0,,-1
1009330,-1,,-1.0,,-1.0,,-1
1009300,-1,,-1.0,,-1.0,,-1
1009230,-1,,-1.0,,-1.0,,-1
1009220,-1,,-1.0,,-1.0,,-1
1009210,-1,,-1.0,,-1.0,,-1
1009200,-1,,-1.0,,-1.0,,-1
1009190,-1,,-1.0,,-1.0,,-1
1009150,-1,,-1.0,,-1.0,,-1
1009100,-1,,-1.0,,-1.0,,-1
1009070,-1,,-1.0,,-1.0,,-1
1009040,-1,,-1.0,,-1.0,,-1
1009030,-1,,-1.0,,-1.0,,-1
1008990,-1,,-1.0,,-1.0,,-1
1008970,-1,,-1.0,,-1.0,,-1
1009870,-1,,-1.0,,-1.0,,-1
1009810,-1,,-1.0,,-1.0,,-1
1009780,-1,,-1.0,,-1.0,,-1
1009770,-1,,-1.0,,-1.0,,-1
1009700,-1,,-1.0,,-1.0,,-1
1009690,-1,,-1.0,,-1.0,,-1
1009640,-1,,-1.0,,-1.0,,-1
1009590,-1,,-1.0,,-1.0,,-1
1009580,-1,,-1.0,,-1.0,,-1
1009570,-1,,-1.0,,-1.0,,-1
1009560,-1,,-1.0,,-1.0,,-1
1009510,-1,,-1.0,,-1.0,,-1
1009460,-1,,-1.0,,-1.0,,-1
1009410,-1,,-1.0,,-1.0,,-1
1010270,-1,,-1.0,,-1.0,,-1
1010260,-1,,-1.0,,-1.0,,-1
1010240,-1,,-1.0,,-1.0,,-1
1010230,-1,,-1.0,,-1.0,,-1
1010180,-1,,-1.0,,-1.0,,-1
1010170,-1,,-1.0,,-1.0,,-1
1010150,-1,,-1.0,,-1.0,,-1
1010120,-1,,-1.0,,-1.0,,-1
1010070,-1,,-1.0,,-1.0,,-1
1010000,-1,,-1.0,,-1.0,,-1
1009990,-1,,-1.0,,-1.0,,-1
1009960,-1,,-1.0,,-1.0,,-1
1009950,-1,,-1.0,,-1.0,,-1
1009940,-1,,-1.0,,-1.0,,-1
1009920,-1,,-1.0,,-1.0,,-1
1009910,-1,,-1.0,,-1.0,,-1
1009900,-1,,-1.0,,-1.0,,-1
1009890,-1,,-1.0,,-1.0,,-1
1010710,-1,,-1.0,,-1.0,,-1
1010670,-1,,-1.0,,-1.0,,-1
1010660,-1,,-1.0,,-1.0,,-1
1010650,-1,,-1.0,,-1.0,,-1
1010600,-1,,-1.0,,-1.0,,-1
1010590,-1,,-1.0,,-1.0,,-1
1010540,-1,,-1.0,,-1.0,,-1
1010520,-1,,-1.0,,-1.0,,-1
1010490,-1,,-1.0,,-1.0,,-1
1010480,-1,,-1.0,,-1.0,,-1
1010460,-1,,-1.0,,-1.0,,-1
1010450,-1,,-1.0,,-1.0,,-1
1010430,-1,,-1.0,,-1.0,,-1
1010420,-1,,-1.0,,-1.0,,-1
1010410,-1,,-1.0,,-1.0,,-1
1010380,-1,,-1.0,,-1.0,,-1
1010330,-1,,-1.0,,-1.0,,-1
1011090,-1,,-1.0,,-1.0,,-1
1011070,-1,,-1.0,,-1.0,,-1
1011030,-1,,-1.0,,-1.0,,-1
1011000,-1,,-1.0,,-1.0,,-1
1010970,-1,,-1.0,,-1.0,,-1
1010950,-1,,-1.0,,-1.0,,-1
1010930,-1,,-1.0,,-1.0,,-1
1010920,-1,,-1.0,,-1.0,,-1
1010890,-1,,-1.0,,-1.0,,-1
1010870,-1,,-1.0,,-1.0,,-1
1010850,-1,,-1.0,,-1.0,,-1
1010840,-1,,-1.0,,-1.0,,-1
1010830,-1,,-1.0,,-1.0,,-1
1010800,-1,,-1.0,,-1.0,,-1
1010780,-1,,-1.0,,-1.0,,-1
1010750,77.0,https://www.metacritic.com/game/pc/blood-fresh-supply?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,77.0
1010740,-1,,-1.0,,-1.0,,-1
1011370,-1,,-1.0,,-1.0,,-1
1011320,-1,,-1.0,,-1.0,,-1
1011310,-1,,-1.0,,-1.0,,-1
1011300,-1,,-1.0,,-1.0,,-1
1011290,-1,,-1.0,,-1.0,,-1
1011270,-1,,-1.0,,-1.0,,-1
1011260,-1,,-1.0,,-1.0,,-1
1011240,-1,,-1.0,,-1.0,,-1
1011220,-1,,-1.0,,-1.0,,-1
1011200,-1,,-1.0,,-1.0,,-1
1011140,-1,,-1.0,,-1.0,,-1
1011130,-1,,-1.0,,-1.0,,-1
1011120,-1,,-1.0,,-1.0,,-1
1011110,-1,,-1.0,,-1.0,,-1
1011860,-1,,-1.0,,-1.0,,-1
1011830,-1,,-1.0,,-1.0,,-1
1011820,-1,,-1.0,,-1.0,,-1
1011760,-1,,-1.0,,-1.0,,-1
1011740,-1,,-1.0,,-1.0,,-1
1011720,-1,,-1.0,,-1.0,,-1
1011700,-1,,-1.0,,-1.0,,-1
1011630,-1,,-1.0,,-1.0,,-1
1011620,-1,,-1.0,,-1.0,,-1
1011610,-1,,-1.0,,-1.0,,-1
1011600,-1,,-1.0,,-1.0,,-1
1011590,-1,,-1.0,,-1.0,,-1
1011550,-1,,-1.0,,-1.0,,-1
1011530,-1,,-1.0,,-1.0,,-1
1011470,-1,,-1.0,,-1.0,,-1
1011460,-1,,-1.0,,-1.0,,-1
1011440,-1,,-1.0,,-1.0,,-1
1012240,-1,,-1.0,,-1.0,,-1
1012190,-1,,-1.0,,-1.0,,-1
1012180,-1,,-1.0,,-1.0,,-1
1012160,-1,,-1.0,,-1.0,,-1
1012130,-1,,-1.0,,-1.0,,-1
1012120,-1,,-1.0,,-1.0,,-1
1012070,-1,,-1.0,,-1.0,,-1
1012030,-1,,-1.0,,-1.0,,-1
1011990,-1,,-1.0,,-1.0,,-1
1011980,-1,,-1.0,,-1.0,,-1
1011970,-1,,-1.0,,-1.0,,-1
1011960,-1,,-1.0,,-1.0,,-1
1011940,-1,,-1.0,,-1.0,,-1
1012650,-1,,-1.0,,-1.0,,-1
1012630,-1,,-1.0,,-1.0,,-1
1012600,-1,,-1.0,,-1.0,,-1
1012570,-1,,-1.0,,-1.0,,-1
1012560,-1,,-1.0,,-1.0,,-1
1012530,-1,,-1.0,,-1.0,,-1
1012510,-1,,-1.0,,-1.0,,-1
1012490,-1,,-1.0,,-1.0,,-1
1012470,-1,,-1.0,,-1.0,,-1
1012460,-1,,-1.0,,-1.0,,-1
1012450,-1,,-1.0,,-1.0,,-1
1012410,-1,,-1.0,,-1.0,,-1
1012390,-1,,-1.0,,-1.0,,-1
1012370,-1,,-1.0,,-1.0,,-1
1012360,-1,,-1.0,,-1.0,,-1
1012310,-1,,-1.0,,-1.0,,-1
1012290,-1,,-1.0,,-1.0,,-1
1012280,-1,,-1.0,,-1.0,,-1
1013040,-1,,-1.0,,-1.0,,-1
1013000,-1,,-1.0,,-1.0,,-1
1012990,-1,,-1.0,,-1.0,,-1
1012900,-1,,-1.0,,-1.0,,-1
1012860,-1,,-1.0,,-1.0,,-1
1012830,-1,,-1.0,,-1.0,,-1
1012800,-1,,-1.0,,-1.0,,-1
1012730,-1,,-1.0,,-1.0,,-1
1012720,-1,,-1.0,,-1.0,,-1
1012710,-1,,-1.0,,-1.0,,-1
1013520,-1,,-1.0,,-1.0,,-1
1013450,-1,,-1.0,,-1.0,,-1
1013430,-1,,-1.0,,-1.0,,-1
1013410,-1,,-1.0,,-1.0,,-1
1013400,-1,,-1.0,,-1.0,,-1
1013360,-1,,-1.0,,-1.0,,-1
1013350,-1,,-1.0,,-1.0,,-1
1013340,-1,,-1.0,,-1.0,,-1
1013320,-1,,-1.0,,-1.0,,-1
1013290,-1,,-1.0,,-1.0,,-1
1013280,-1,,-1.0,,-1.0,,-1
1013200,-1,,-1.0,,-1.0,,-1
1013190,-1,,-1.0,,-1.0,,-1
1013180,-1,,-1.0,,-1.0,,-1
1013150,-1,,-1.0,,-1.0,,-1
1013130,-1,,-1.0,,-1.0,,-1
1013120,-1,,-1.0,,-1.0,,-1
1013100,-1,,-1.0,,-1.0,,-1
1013070,-1,,-1.0,,-1.0,,-1
1014030,-1,,-1.0,,-1.0,,-1
1014020,-1,,-1.0,,-1.0,,-1
1014010,-1,,-1.0,,-1.0,,-1
1013970,-1,,-1.0,,-1.0,,-1
1013950,-1,,-1.0,,-1.0,,-1
1013940,-1,,-1.0,,-1.0,,-1
1013910,-1,,-1.0,,-1.0,,-1
1013890,-1,,-1.0,,-1.0,,-1
1013870,-1,,-1.0,,-1.0,,-1
1013830,-1,,-1.0,,-1.0,,-1
1013820,-1,,-1.0,,-1.0,,-1
1013810,-1,,-1.0,,-1.0,,-1
1013790,-1,,-1.0,,-1.0,,-1
1013750,-1,,-1.0,,-1.0,,-1
1013710,-1,,-1.0,,-1.0,,-1
1013700,-1,,-1.0,,-1.0,,-1
1013680,-1,,-1.0,,-1.0,,-1
1013670,-1,,-1.0,,-1.0,,-1
1013660,-1,,-1.0,,-1.0,,-1
1013650,-1,,-1.0,,-1.0,,-1
1013630,-1,,-1.0,,-1.0,,-1
1013600,-1,,-1.0,,-1.0,,-1
1013580,-1,,-1.0,,-1.0,,-1
1013560,-1,,-1.0,,-1.0,,-1
1013540,-1,,-1.0,,-1.0,,-1
1014480,-1,,-1.0,,-1.0,,-1
1014470,-1,,-1.0,,-1.0,,-1
1014460,-1,,-1.0,,-1.0,,-1
1014450,-1,,-1.0,,-1.0,,-1
1014420,-1,,-1.0,,-1.0,,-1
1014400,-1,,-1.0,,-1.0,,-1
1014370,-1,,-1.0,,-1.0,,-1
1014360,-1,,-1.0,,-1.0,,-1
1014350,-1,,-1.0,,-1.0,,-1
1014310,-1,,-1.0,,-1.0,,-1
1014280,-1,,-1.0,,-1.0,,-1
1014270,-1,,-1.0,,-1.0,,-1
1014180,-1,,-1.0,,-1.0,,-1
1014140,-1,,-1.0,,-1.0,,-1
1014130,-1,,-1.0,,-1.0,,-1
1014110,-1,,-1.0,,-1.0,,-1
1014100,-1,,-1.0,,-1.0,,-1
1014040,-1,,-1.0,,-1.0,,-1
1014840,-1,,-1.0,,-1.0,,-1
1014820,-1,,-1.0,,-1.0,,-1
1014810,-1,,-1.0,,-1.0,,-1
1014790,-1,,-1.0,,-1.0,,-1
1014780,-1,,-1.0,,-1.0,,-1
1014750,-1,,-1.0,,-1.0,,-1
1014740,-1,,-1.0,,-1.0,,-1
1014730,-1,,-1.0,,-1.0,,-1
1014720,-1,,-1.0,,-1.0,,-1
1014710,-1,,-1.0,,-1.0,,-1
1014660,-1,,-1.0,,-1.0,,-1
1014620,-1,,-1.0,,-1.0,,-1
1014600,-1,,-1.0,,-1.0,,-1
1014590,-1,,-1.0,,-1.0,,-1
1014580,-1,,-1.0,,-1.0,,-1
1014570,-1,,-1.0,,-1.0,,-1
1014560,-1,,-1.0,,-1.0,,-1
1014550,-1,,-1.0,,-1.0,,-1
1014540,-1,,-1.0,,-1.0,,-1
1015350,-1,,-1.0,,-1.0,,-1
1015290,-1,,-1.0,,-1.0,,-1
1015250,-1,,-1.0,,-1.0,,-1
1015240,-1,,-1.0,,-1.0,,-1
1015180,-1,,-1.0,,-1.0,,-1
1015150,-1,,-1.0,,-1.0,,-1
1015130,-1,,-1.0,,-1.0,,-1
1015120,-1,,-1.0,,-1.0,,-1
1015100,-1,,-1.0,,-1.0,,-1
1015090,-1,,-1.0,,-1.0,,-1
1015080,-1,,-1.0,,-1.0,,-1
1015020,-1,,-1.0,,-1.0,,-1
1014990,-1,,-1.0,,-1.0,,-1
1014980,-1,,-1.0,,-1.0,,-1
1014970,-1,,-1.0,,-1.0,,-1
1014960,-1,,-1.0,,-1.0,,-1
1014940,-1,,-1.0,,-1.0,,-1
1014930,-1,,-1.0,,-1.0,,-1
1014920,-1,,-1.0,,-1.0,,-1
1014900,-1,,-1.0,,-1.0,,-1
1014890,-1,,-1.0,,-1.0,,-1
1015830,-1,,-1.0,,-1.0,,-1
1015820,-1,,-1.0,,-1.0,,-1
1015800,-1,,-1.0,,-1.0,,-1
1015790,-1,,-1.0,,-1.0,,-1
1015770,-1,,-1.0,,-1.0,,-1
1015750,-1,,-1.0,,-1.0,,-1
1015730,-1,,-1.0,,-1.0,,-1
1015720,-1,,-1.0,,-1.0,,-1
1015710,-1,,-1.0,,-1.0,,-1
1015700,-1,,-1.0,,-1.0,,-1
1015660,-1,,-1.0,,-1.0,,-1
1015650,-1,,-1.0,,-1.0,,-1
1015580,-1,,-1.0,,-1.0,,-1
1015550,-1,,-1.0,,-1.0,,-1
1015540,-1,,-1.0,,-1.0,,-1
1015530,-1,,-1.0,,-1.0,,-1
1015480,-1,,-1.0,,-1.0,,-1
1015470,-1,,-1.0,,-1.0,,-1
1015430,-1,,-1.0,,-1.0,,-1
1015370,-1,,-1.0,,-1.0,,-1
1016390,-1,,-1.0,,-1.0,,-1
1016350,-1,,-1.0,,-1.0,,-1
1016260,-1,,-1.0,,-1.0,,-1
1016250,-1,,-1.0,,-1.0,,-1
1016180,-1,,-1.0,,-1.0,,-1
1016110,-1,,-1.0,,-1.0,,-1
1016100,-1,,-1.0,,-1.0,,-1
1016060,-1,,-1.0,,-1.0,,-1
1016010,-1,,-1.0,,-1.0,,-1
1015890,-1,,-1.0,,-1.0,,-1
1016850,-1,,-1.0,,-1.0,,-1
1016840,-1,,-1.0,,-1.0,,-1
1016830,-1,,-1.0,,-1.0,,-1
1016810,-1,,-1.0,,-1.0,,-1
1016780,-1,,-1.0,,-1.0,,-1
1016760,-1,,-1.0,,-1.0,,-1
1016750,-1,,-1.0,,-1.0,,-1
1016740,-1,,-1.0,,-1.0,,-1
1016720,-1,,-1.0,,-1.0,,-1
1016710,-1,,-1.0,,-1.0,,-1
1016690,-1,,-1.0,,-1.0,,-1
1016660,-1,,-1.0,,-1.0,,-1
1016650,-1,,-1.0,,-1.0,,-1
1016630,-1,,-1.0,,-1.0,,-1
1016610,-1,,-1.0,,-1.0,,-1
1016430,-1,,-1.0,,-1.0,,-1
1016420,-1,,-1.0,,-1.0,,-1
1017360,-1,,-1.0,,-1.0,,-1
1017350,-1,,-1.0,,-1.0,,-1
1017330,-1,,-1.0,,-1.0,,-1
1017270,-1,,-1.0,,-1.0,,-1
1017240,-1,,-1.0,,-1.0,,-1
1017180,-1,,-1.0,,-1.0,,-1
1017130,-1,,-1.0,,-1.0,,-1
1017100,-1,,-1.0,,-1.0,,-1
1017080,-1,,-1.0,,-1.0,,-1
1017060,-1,,-1.0,,-1.0,,-1
1016980,-1,,-1.0,,-1.0,,-1
1016970,-1,,-1.0,,-1.0,,-1
1016960,-1,,-1.0,,-1.0,,-1
1016940,-1,,-1.0,,-1.0,,-1
1016930,54.0,https://www.metacritic.com/game/pc/the-great-perhaps?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,54.0
1016890,-1,,-1.0,,-1.0,,-1
1017800,-1,,-1.0,,-1.0,,-1
1017780,-1,,-1.0,,-1.0,,-1
1017770,-1,,-1.0,,-1.0,,-1
1017760,-1,,-1.0,,-1.0,,-1
1017750,-1,,-1.0,,-1.0,,-1
1017690,-1,,-1.0,,-1.0,,-1
1017660,-1,,-1.0,,-1.0,,-1
1017650,-1,,-1.0,,-1.0,,-1
1017630,-1,,-1.0,,-1.0,,-1
1017610,-1,,-1.0,,-1.0,,-1
1017600,-1,,-1.0,,-1.0,,-1
1017590,-1,,-1.0,,-1.0,,-1
1017580,-1,,-1.0,,-1.0,,-1
1017560,-1,,-1.0,,-1.0,,-1
1017540,-1,,-1.0,,-1.0,,-1
1017520,-1,,-1.0,,-1.0,,-1
1017490,-1,,-1.0,,-1.0,,-1
1017480,-1,,-1.0,,-1.0,,-1
1017440,-1,,-1.0,,-1.0,,-1
1017410,-1,,-1.0,,-1.0,,-1
1017380,-1,,-1.0,,-1.0,,-1
1017370,-1,,-1.0,,-1.0,,-1
1018240,-1,,-1.0,,-1.0,,-1
1018220,-1,,-1.0,,-1.0,,-1
1018170,-1,,-1.0,,-1.0,,-1
1018160,-1,,-1.0,,-1.0,,-1
1018130,-1,,-1.0,,-1.0,,-1
1018120,-1,,-1.0,,-1.0,,-1
1018110,-1,,-1.0,,-1.0,,-1
1018090,-1,,7.0,https://www.ign.com/games/2100,-1.0,,70.0
1018080,-1,,-1.0,,-1.0,,-1
1018060,-1,,-1.0,,-1.0,,-1
1018040,-1,,-1.0,,-1.0,,-1
1018020,-1,,-1.0,,-1.0,,-1
1018010,-1,,-1.0,,-1.0,,-1
1018000,-1,,-1.0,,-1.0,,-1
1017990,-1,,-1.0,,-1.0,,-1
1017940,-1,,-1.0,,-1.0,,-1
1017900,69.0,https://www.metacritic.com/game/pc/age-of-empires-definitive-edition?ftag=MCD-06-10aaa1f,-1.0,,60.0,https://www.pcgamer.com/age-of-empires-definitive-edition-review/,64.5
1017860,-1,,-1.0,,-1.0,,-1
1018770,-1,,-1.0,,-1.0,,-1
1018750,-1,,-1.0,,-1.0,,-1
1018730,-1,,-1.0,,-1.0,,-1
1018720,-1,,-1.0,,-1.0,,-1
1018700,-1,,-1.0,,-1.0,,-1
1018680,-1,,-1.0,,-1.0,,-1
1018640,-1,,-1.0,,-1.0,,-1
1018610,-1,,-1.0,,-1.0,,-1
1018590,-1,,-1.0,,-1.0,,-1
1018580,-1,,-1.0,,-1.0,,-1
1018560,-1,,-1.0,,-1.0,,-1
1018420,-1,,-1.0,,-1.0,,-1
1018380,-1,,-1.0,,-1.0,,-1
1019180,-1,,-1.0,,-1.0,,-1
1019170,-1,,-1.0,,-1.0,,-1
1019150,-1,,-1.0,,-1.0,,-1
1019090,-1,,-1.0,,-1.0,,-1
1019080,-1,,-1.0,,-1.0,,-1
1019070,-1,,-1.0,,-1.0,,-1
1019060,-1,,-1.0,,-1.0,,-1
1019040,-1,,-1.0,,-1.0,,-1
1019030,-1,,-1.0,,-1.0,,-1
1019020,-1,,-1.0,,-1.0,,-1
1018990,-1,,-1.0,,-1.0,,-1
1018980,-1,,-1.0,,-1.0,,-1
1018960,-1,,-1.0,,-1.0,,-1
1018930,-1,,-1.0,,-1.0,,-1
1018900,-1,,-1.0,,-1.0,,-1
1018870,-1,,-1.0,,-1.0,,-1
1018850,-1,,-1.0,,-1.0,,-1
1018820,-1,,-1.0,,-1.0,,-1
1018810,-1,,-1.0,,-1.0,,-1
1018800,-1,,-1.0,,-1.0,,-1
1019630,-1,,-1.0,,-1.0,,-1
1019600,-1,,-1.0,,-1.0,,-1
1019590,69.0,https://www.metacritic.com/game/pc/lovely-planet-2-april-skies?ftag=MCD-06-10aaa1f,-1.0,,-1.0,,69.0
1019580,-1,,-1.0,,-1.0,,-1
1019500,-1,,-1.0,,-1.0,,-1
1019450,-1,,-1.0,,-1.0,,-1
1019420,-1,,-1.0,,-1.0,,-1
1019400,-1,,-1.0,,-1.0,,-1
1019370,-1,,-1.0,,-1.0,,-1
1019340,-1,,-1.0,,-1.0,,-1
1019310,-1,,-1.0,,-1.0,,-1
1019270,-1,,-1.0,,-1.0,,-1
1019260,-1,,-1.0,,-1.0,,-1
1019240,-1,,-1.0,,-1.0,,-1
1019230,-1,,-1.0,,-1.0,,-1
1019940,-1,,-1.0,,-1.0,,-1
1019920,-1,,-1.0,,-1.0,,-1
1019910,-1,,-1.0,,-1.0,,-1
1019820,-1,,-1.0,,-1.0,,-1
1019790,-1,,-1.0,,-1.0,,-1
1019740,-1,,-1.0,,-1.0,,-1
1019720,-1,,-1.0,,-1.0,,-1
1019710,-1,,-1.0,,-1.0,,-1
1019700,-1,,-1.0,,-1.0,,-1
1019690,-1,,-1.0,,-1.0,,-1
1020330,-1,,-1.0,,-1.0,,-1
1020310,-1,,-1.0,,-1.0,,-1
1020270,-1,,-1.0,,-1.0,,-1
1020250,-1,,-1.0,,-1.0,,-1
1020210,-1,,-1.0,,-1.0,,-1
1020090,-1,,-1.0,,-1.0,,-1
1020080,-1,,-1.0,,-1.0,,-1
1020060,-1,,-1.0,,-1.0,,-1
1020050,-1,,-1.0,,-1.0,,-1
1020030,-1,,-1.0,,-1.0,,-1
1020020,-1,,-1.0,,-1.0,,-1
1020010,-1,,-1.0,,-1.0,,-1
1020830,-1,,-1.0,,-1.0,,-1
1020820,-1,,-1.0,,-1.0,,-1
1020810,-1,,-1.0,,-1.0,,-1
1020800,-1,,-1.0,,-1.0,,-1
1020780,-1,,-1.0,,-1.0,,-1
1020670,-1,,-1.0,,-1.0,,-1
1020660,-1,,-1.0,,-1.0,,-1
1020650,-1,,-1.0,,-1.0,,-1
1020640,-1,,-1.0,,-1.0,,-1
1020610,-1,,-1.0,,-1.0,,-1
1020600,-1,,-1.0,,-1.0,,-1
1020590,-1,,-1.0,,-1.0,,-1
1020580,-1,,-1.0,,-1.0,,-1
1020560,-1,,-1.0,,-1.0,,-1
1020520,-1,,-1.0,,-1.0,,-1
1020490,-1,,-1.0,,-1.0,,-1
1020480,-1,,-1.0,,-1.0,,-1
1020450,-1,,-1.0,,-1.0,,-1
1020440,-1,,-1.0,,-1.0,,-1
1020430,-1,,-1.0,,-1.0,,-1
1020420,-1,,-1.0,,-1.0,,-1
1020410,-1,,-1.0,,-1.0,,-1
1020390,-1,,-1.0,,-1.0,,-1
1020360,-1,,-1.0,,-1.0,,-1
1021290,-1,,-1.0,,-1.0,,-1
1021260,-1,,-1.0,,-1.0,,-1
1021240,-1,,-1.0,,-1.0,,-1
1021220,-1,,-1.0,,-1.0,,-1
1021200,-1,,-1.0,,-1.0,,-1
1021130,-1,,-1.0,,-1.0,,-1
1021120,-1,,-1.0,,-1.0,,-1
1021110,-1,,-1.0,,-1.0,,-1
1021100,-1,,-1.0,,-1.0,,-1
1021060,-1,,-1.0,,-1.0,,-1
1021030,-1,,-1.0,,-1.0,,-1
1020980,-1,,-1.0,,-1.0,,-1
1020940,-1,,-1.0,,-1.0,,-1
1020930,-1,,-1.0,,-1.0,,-1
1020910,-1,,-1.0,,-1.0,,-1
1020840,-1,,-1.0,,-1.0,,-1
1021860,-1,,-1.0,,-1.0,,-1
1021850,-1,,-1.0,,-1.0,,-1
1021840,-1,,-1.0,,-1.0,,-1
1021820,-1,,-1.0,,-1.0,,-1
1021800,-1,,-1.0,,-1.0,,-1
1021780,-1,,-1.0,,-1.0,,-1
1021770,-1,,-1.0,,-1.0,,-1
1021700,-1,,-1.0,,-1.0,,-1
1021690,-1,,-1.0,,-1.0,,-1
1021680,-1,,-1.0,,-1.0,,-1
1021670,-1,,-1.0,,-1.0,,-1
1021650,-1,,-1.0,,-1.0,,-1
1021640,-1,,-1.0,,-1.0,,-1
1021370,-1,,-1.0,,-1.0,,-1
1022320,-1,,-1.0,,-1.0,,-1
1022280,-1,,-1.0,,-1.0,,-1
1022270,-1,,-1.0,,-1.0,,-1
1022230,-1,,-1.0,,-1.0,,-1
1022180,-1,,-1.0,,-1.0,,-1
1022170,-1,,-1.0,,-1.0,,-1
1022160,-1,,-1.0,,-1.0,,-1
1022150,-1,,-1.0,,-1.0,,-1
1022130,-1,,-1.0,,-1.0,,-1
1022040,-1,,-1.0,,-1.0,,-1
1022010,-1,,-1.0,,-1.0,,-1
1022000,-1,,-1.0,,-1.0,,-1
1021950,-1,,-1.0,,-1.0,,-1
1021940,-1,,-1.0,,-1.0,,-1
1021890,-1,,-1.0,,-1.0,,-1
1021880,-1,,-1.0,,-1.0,,-1
1022380,-1,,-1.0,,-1.0,,-1
1022370,-1,,-1.0,,-1.0,,-1
1022480,-1,,-1.0,,-1.0,,-1
1022870,-1,,-1.0,,-1.0,,-1
1022860,-1,,-1.0,,-1.0,,-1
1022840,-1,,-1.0,,-1.0,,-1
1022820,-1,,-1.0,,-1.0,,-1
1022780,-1,,-1.0,,-1.0,,-1
1022770,-1,,-1.0,,-1.0,,-1
1022700,-1,,-1.0,,-1.0,,-1
1022690,-1,,-1.0,,-1.0,,-1
1022650,-1,,-1.0,,-1.0,,-1
1022640,-1,,-1.0,,-1.0,,-1
1022630,-1,,-1.0,,-1.0,,-1
1022610,-1,,-1.0,,-1.0,,-1
1022600,-1,,-1.0,,-1.0,,-1
1022550,-1,,-1.0,,-1.0,,-1
1022530,-1,,-1.0,,-1.0,,-1
1023280,-1,,-1.0,,-1.0,,-1
1023260,-1,,-1.0,,-1.0,,-1
1023150,-1,,-1.0,,-1.0,,-1
1023140,-1,,-1.0,,-1.0,,-1
1023130,-1,,-1.0,,-1.0,,-1
1023100,-1,,-1.0,,-1.0,,-1
1023090,-1,,-1.0,,-1.0,,-1
1023060,-1,,-1.0,,-1.0,,-1
1023040,-1,,-1.0,,-1.0,,-1
1023030,-1,,-1.0,,-1.0,,-1
1023020,-1,,-1.0,,-1.0,,-1
1023010,-1,,-1.0,,-1.0,,-1
1022990,-1,,-1.0,,-1.0,,-1
1022980,-1,,-1.0,,-1.0,,-1
1022920,-1,,-1.0,,-1.0,,-1
1023790,-1,,-1.0,,-1.0,,-1
1023760,-1,,-1.0,,-1.0,,-1
1023750,-1,,-1.0,,-1.0,,-1
1023740,-1,,-1.0,,-1.0,,-1
1023720,-1,,-1.0,,-1.0,,-1
1023710,-1,,-1.0,,-1.0,,-1
1023690,-1,,-1.0,,-1.0,,-1
1023650,-1,,-1.0,,-1.0,,-1
1023640,-1,,-1.0,,-1.0,,-1
1023610,-1,,-1.0,,-1.0,,-1
1023570,-1,,-1.0,,-1.0,,-1
1023560,-1,,-1.0,,-1.0,,-1
1023550,-1,,-1.0,,-1.0,,-1
1023510,-1,,-1.0,,-1.0,,-1
1023410,-1,,-1.0,,-1.0,,-1
1023390,-1,,-1.0,,-1.0,,-1
1023370,-1,,-1.0,,-1.0,,-1
1023340,-1,,-1.0,,-1.0,,-1
1023320,-1,,-1.0,,-1.0,,-1
1023310,-1,,-1.0,,-1.0,,-1
1024250,-1,,-1.0,,-1.0,,-1
1024220,-1,,-1.0,,-1.0,,-1
1024210,-1,,-1.0,,-1.0,,-1
1024160,-1,,-1.0,,-1.0,,-1
1024150,-1,,-1.0,,-1.0,,-1
1024100,-1,,-1.0,,-1.0,,-1
1024080,-1,,-1.0,,-1.0,,-1
1024070,-1,,-1.0,,-1.0,,-1
1023980,-1,,-1.0,,-1.0,,-1
1023970,-1,,-1.0,,-1.0,,-1
1023960,-1,,-1.0,,-1.0,,-1
1023940,-1,,-1.0,,-1.0,,-1
1023870,-1,,-1.0,,-1.0,,-1
1023860,-1,,-1.0,,-1.0,,-1
1024690,-1,,-1.0,,-1.0,,-1
1024670,-1,,-1.0,,-1.0,,-1
1024650,-1,,-1.0,,-1.0,,-1
1024640,-1,,-1.0,,-1.0,,-1
1024600,-1,,-1.0,,-1.0,,-1
1024590,-1,,-1.0,,-1.0,,-1
1024570,-1,,-1.0,,-1.0,,-1
1024540,-1,,-1.0,,-1.0,,-1
1024530,-1,,-1.0,,-1.0,,-1
1024520,-1,,-1.0,,-1.0,,-1
1024490,-1,,-1.0,,-1.0,,-1
